Taxon,Category,Associated crop type general,Associated crop type specific,Genus,Associated crop,SRSex,GRSex,ERSex,FCSex,FCSex priority category,SRSin,GRSin,ERSin,FCSin,FCSin priority category,FCSex value,FCSin value,FCSc_min,FCSc_max,FCSc mean,FCSc_min priority category,FCSc_max priority category,FCSc mean priority category,EOO status,AOO status,Combined threat assessment status,file_path
Helianthus porteri,(1)B,Food,Oils,Helianthus,Sunflower,13.24200913,84.2565407,100.0,65.83284994,LP,20.0,1.663071877,100.0,40.55435729,MP,65.83284994,40.55435729,40.55435729,65.83284994,53.19360362,MP,LP,LP,Vulnerable (VU),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Helianthus/Helianthus porteri_Run20200203_2020-07-28.html
Helianthus praecox subsp. hirtus,(1)A,Food,Oils,Helianthus,Sunflower,45.45454545,100.0,100.0,81.81818182,SC,0.0,0.0,0.0,0.0,HP,81.81818182,0.0,0.0,81.81818182,40.90909091,HP,SC,MP,Endangered (EN),Vulnerable (VU),Endangered (EN),./compiledSummaryDocs/Helianthus/Helianthus praecox subsp. hirtus_Run20200203_2020-07-28.html
Helianthus praecox subsp. praecox,(1)A,Food,Oils,Helianthus,Sunflower,92.30769231,0.0,0.0,30.76923077,MP,0.0,,,0.0,HP,30.76923077,0.0,0.0,30.76923077,15.38461538,HP,MP,HP,Endangered (EN),Endangered (EN),Endangered (EN),./compiledSummaryDocs/Helianthus/Helianthus praecox subsp. praecox_Run20200203_2020-07-28.html
Helianthus praecox subsp. runyonii,(1)A,Food,Oils,Helianthus,Sunflower,45.58823529,63.82355731,66.66666667,58.69281976,LP,5.555555556,16.9029738,100.0,40.81950978,MP,58.69281976,40.81950978,40.81950978,58.69281976,49.75616477,MP,LP,MP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Helianthus/Helianthus praecox subsp. runyonii_Run20200203_2020-07-28.html
Helianthus pumilus,(1)B,Food,Oils,Helianthus,Sunflower,9.388335704,83.21679974,100.0,64.20171181,LP,11.69977925,5.329561715,100.0,39.00978032,MP,64.20171181,39.00978032,39.00978032,64.20171181,51.60574607,MP,LP,LP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Helianthus/Helianthus pumilus_Run20200203_2020-07-28.html
Helianthus radula,(1)B,Food,Oils,Helianthus,Sunflower,8.035714286000001,66.36771531,57.14285714,43.84876225,MP,8.074534161,5.721071743,100.0,37.93186863,MP,43.84876225,37.93186863,37.93186863,43.84876225,40.89031544,MP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Helianthus/Helianthus radula_Run20200203_2020-07-28.html
Helianthus resinosus,(1)A,Food,Oils,Helianthus,Sunflower,4.993065187,44.05907304,100.0,49.68404607,MP,2.649006623,1.900619078,71.42857143,25.32606571,MP,49.68404607,25.32606571,25.32606571,49.68404607,37.50505589,MP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Helianthus/Helianthus resinosus_Run20200203_2020-07-28.html
Helianthus salicifolius,(1)B,Food,Oils,Helianthus,Sunflower,30.40540541,52.1312268,66.66666667,49.73443296,MP,1.960784314,1.98237091,83.33333333,29.09216285,MP,49.73443296,29.09216285,29.09216285,49.73443296,39.41329791,MP,MP,MP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Helianthus/Helianthus salicifolius_Run20200203_2020-07-28.html
Helianthus schweinitzii,(1)B,Food,Oils,Helianthus,Sunflower,34.54545455,2.725346048,33.33333333,23.53471131,HP,0.0,1.294923217,100.0,33.76497441,MP,23.53471131,33.76497441,23.53471131,33.76497441,28.64984286,HP,MP,MP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Helianthus/Helianthus schweinitzii_Run20200203_2020-07-28.html
Helianthus silphioides,(1)B,Food,Oils,Helianthus,Sunflower,3.990024938,26.30687198,62.5,30.93229897,MP,13.41463415,8.005599208,100.0,40.47341112,MP,30.93229897,40.47341112,30.93229897,40.47341112,35.70285505,MP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Helianthus/Helianthus silphioides_Run20200203_2020-07-28.html
Helianthus simulans,(1)B,Food,Oils,Helianthus,Sunflower,3.155339806,18.64182646,66.66666667,29.48794431,MP,5.660377358,5.195714065,100.0,36.95203047,MP,29.48794431,36.95203047,29.48794431,36.95203047,33.21998739,MP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Helianthus/Helianthus simulans_Run20200203_2020-07-28.html
Helianthus smithii,(1)B,Food,Oils,Helianthus,Sunflower,14.86486486,51.14472677,100.0,55.33653054,LP,0.0,5.165675897,100.0,35.0552253,MP,55.33653054,35.0552253,35.0552253,55.33653054,45.19587792,MP,LP,MP,Vulnerable (VU),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Helianthus/Helianthus smithii_Run20200203_2020-07-28.html
Helianthus strumosus,(1)B,Food,Oils,Helianthus,Sunflower,1.543460601,8.478294861,43.33333333,17.7850296,HP,5.829596412999999,3.126208833,96.42857143,35.12812556,MP,17.7850296,35.12812556,17.7850296,35.12812556,26.45657758,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Helianthus/Helianthus strumosus_Run20200203_2020-07-28.html
Helianthus tuberosus,(1)A,Food,Oils,Helianthus,Sunflower,6.62295082,12.52117858,47.5,22.2147098,HP,3.858875413,3.430186276,87.5,31.5963539,MP,22.2147098,31.5963539,22.2147098,31.5963539,26.90553185,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Helianthus/Helianthus tuberosus_Run20200203_2020-07-28.html
Helianthus verticillatus,(1)B,Food,Oils,Helianthus,Sunflower,18.36734694,15.19366943,100.0,44.52033879,MP,0.0,1.483874898,50.0,17.16129163,HP,44.52033879,17.16129163,17.16129163,44.52033879,30.84081521,HP,MP,MP,Endangered (EN),Endangered (EN),Endangered (EN),./compiledSummaryDocs/Helianthus/Helianthus verticillatus_Run20200203_2020-07-28.html
Helianthus winteri,(1)A,Food,Oils,Helianthus,Sunflower,50.0,97.03266335,100.0,82.34422112,SC,0.0,1.467808994,100.0,33.822603,MP,82.34422112,33.822603,33.822603,82.34422112,58.08341206,MP,SC,LP,Critically Endangered (CR),Endangered (EN),Critically Endangered (CR),./compiledSummaryDocs/Helianthus/Helianthus winteri_Run20200203_2020-07-28.html
Helianthus x intermedius,(1)B,Food,Oils,Helianthus,Sunflower,0.0,0.0,0.0,0.0,HP,0.0,,,0.0,HP,0.0,0.0,0.0,0.0,0.0,HP,HP,HP,Critically Endangered (CR),Critically Endangered (CR),Critically Endangered (CR),
Helianthus x laetiflorus,(1)B,Food,Oils,Helianthus,Sunflower,28.37837838,18.01081722,62.5,36.29639853,MP,0.0,3.444321936,100.0,34.48144065,MP,36.29639853,34.48144065,34.48144065,36.29639853,35.38891959,MP,MP,MP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Helianthus/Helianthus x laetiflorus_Run20200203_2020-07-28.html
Hordeum arizonicum,(1)B,Food,Cereals and pseudocereals,Hordeum,Barley,17.46031746,22.04976733,57.14285714,32.21764731,MP,4.6875,8.87624159,100.0,37.85458053,MP,32.21764731,37.85458053,32.21764731,37.85458053,35.03611392,MP,MP,MP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Hordeum/Hordeum arizonicum_Run20200203_2020-07-28.html
Hordeum brachyantherum subsp. brachyantherum,(1)B,Food,Cereals and pseudocereals,Hordeum,Barley,9.195402299,4.879722315,38.0952381,17.390120899999996,HP,18.18181818,15.45570314,100.0,44.54584044,MP,17.390120899999996,44.54584044,17.390120899999996,44.54584044,30.96798067,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Hordeum/Hordeum brachyantherum subsp. brachyantherum_Run20200203_2020-07-28.html
Hordeum brachyantherum subsp. californicum,(1)B,Food,Cereals and pseudocereals,Hordeum,Barley,4.2937853110000015,15.61588792,50.0,23.30322441,HP,27.27272727,18.61796303,88.88888889,44.9265264,MP,23.30322441,44.9265264,23.30322441,44.9265264,34.114875399999995,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Hordeum/Hordeum brachyantherum subsp. californicum_Run20200203_2020-07-28.html
Hordeum depressum,(1)B,Food,Cereals and pseudocereals,Hordeum,Barley,6.52173913,32.35352676,28.57142857,22.48223149,HP,12.72365805,8.190435694,90.0,36.97136458,MP,22.48223149,36.97136458,22.48223149,36.97136458,29.72679804,HP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Hordeum/Hordeum depressum_Run20200203_2020-07-28.html
Hordeum intercedens,(1)B,Food,Cereals and pseudocereals,Hordeum,Barley,11.2716763,57.43398682,50.0,39.56855437,MP,27.74566474,8.691752811,100.0,45.47913918,MP,39.56855437,45.47913918,39.56855437,45.47913918,42.52384678,MP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Hordeum/Hordeum intercedens_Run20200203_2020-07-28.html
Hordeum jubatum subsp. intermedium,(1)B,Food,Cereals and pseudocereals,Hordeum,Barley,0.407331976,0.0,0.0,0.135777325,HP,9.848484848,3.70281885,100.0,37.85043457,MP,0.135777325,37.85043457,0.135777325,37.85043457,18.99310595,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Hordeum/Hordeum jubatum subsp. intermedium_Run20200203_2020-07-28.html
Hordeum jubatum subsp. jubatum,(1)B,Food,Cereals and pseudocereals,Hordeum,Barley,0.515463918,0.026422711,2.702702703,1.081529777,HP,11.70212766,7.446274947999999,95.23809524,38.12883262,MP,1.081529777,38.12883262,1.081529777,38.12883262,19.6051812,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Hordeum/Hordeum jubatum subsp. jubatum_Run20200203_2020-07-28.html
Hordeum pusillum,(1)B,Food,Cereals and pseudocereals,Hordeum,Barley,1.173469388,3.394962294,36.73469388,13.76770852,HP,7.194244604,4.366420922,93.02325581,34.86130711,MP,13.76770852,34.86130711,13.76770852,34.86130711,24.31450782,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Hordeum/Hordeum pusillum_Run20200203_2020-07-28.html
Humulus lupulus var. lupuloides,(1)A,Food,Spices,Humulus,Hop,41.30925508,7.193477959,37.5,28.66757768,MP,3.125,3.770204953,100.0,35.63173498,MP,28.66757768,35.63173498,28.66757768,35.63173498,32.14965633,MP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Humulus/Humulus lupulus var. lupuloides_Run20200203_2020-07-28.html
Humulus lupulus var. neomexicanus,(1)A,Food,Spices,Humulus,Hop,15.98440546,35.09599707,56.25,35.77680084,MP,16.01941748,7.767030799,100.0,41.26214942,MP,35.77680084,41.26214942,35.77680084,41.26214942,38.51947513,MP,MP,MP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Humulus/Humulus lupulus var. neomexicanus_Run20200203_2020-07-28.html
Humulus lupulus var. pubescens,(1)A,Food,Spices,Humulus,Hop,8.928571429,6.028875384,25.0,13.31914894,HP,5.555555556,2.915354759,81.81818182,30.09636404,MP,13.31914894,30.09636404,13.31914894,30.09636404,21.70775649,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Humulus/Humulus lupulus var. pubescens_Run20200203_2020-07-28.html
Illicium floridanum,(1)C,Food,Spices,Illicium,Star-anise,2.8591352860000003,8.14515525,28.57142857,13.19190637,HP,6.730769231,2.670819327,80.0,29.80052952,MP,13.19190637,29.80052952,13.19190637,29.80052952,21.49621794,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Illicium/Illicium floridanum_Run20200203_2020-07-28.html
Ipomoea alba,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,1.893597836,0.0,0.0,0.631199279,HP,7.407407407000001,12.71789599,100.0,40.0417678,MP,0.631199279,40.0417678,0.631199279,40.0417678,20.33648354,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Ipomoea/Ipomoea alba_Run20200203_2020-07-28.html
Ipomoea barbatisepala,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,0.366300366,0.0,0.0,0.122100122,HP,25.1396648,13.65208967,83.33333333,40.7083626,MP,0.122100122,40.7083626,0.122100122,40.7083626,20.41523136,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ipomoea/Ipomoea barbatisepala_Run20200203_2020-07-28.html
Ipomoea capillacea,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,0.776397516,0.0,0.0,0.258799172,HP,26.14107884,13.83545578,94.11764706,44.69806056,MP,0.258799172,44.69806056,0.258799172,44.69806056,22.47842987,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ipomoea/Ipomoea capillacea_Run20200203_2020-07-28.html
Ipomoea cardiophylla,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,0.8620689659999999,0.0,0.0,0.287356322,HP,15.78947368,18.33239535,100.0,44.70728968,MP,0.287356322,44.70728968,0.287356322,44.70728968,22.497323,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Ipomoea/Ipomoea cardiophylla_Run20200203_2020-07-28.html
Ipomoea coccinea,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,0.444839858,0.0,0.0,0.14827995300000002,HP,4.347826087,3.079051139,80.0,29.14229241,MP,0.14827995300000002,29.14229241,0.14827995300000002,29.14229241,14.64528618,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Ipomoea/Ipomoea coccinea_Run20200203_2020-07-28.html
Ipomoea cordatotriloba var. cordatotriloba,(1)B,Food,Roots and tubers,Ipomoea,Sweetpotato,0.093457944,0.0,0.0,0.031152648,HP,5.741626794,5.07730081,85.71428571,32.17773777,MP,0.031152648,32.17773777,0.031152648,32.17773777,16.10444521,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ipomoea/Ipomoea cordatotriloba var. cordatotriloba_Run20200203_2020-07-28.html
Ipomoea cordatotriloba var. torreyana,(1)B,Food,Roots and tubers,Ipomoea,Sweetpotato,0.0,0.0,0.0,0.0,HP,0.0,4.309122169,62.5,22.26970739,HP,0.0,22.26970739,0.0,22.26970739,11.13485369,HP,HP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Ipomoea/Ipomoea cordatotriloba var. torreyana_Run20200203_2020-07-28.html
Ipomoea costellata,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,0.153491942,0.0,0.0,0.051163981,HP,21.20051086,12.9467249,78.94736842,37.69820139,MP,0.051163981,37.69820139,0.051163981,37.69820139,18.87468269,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ipomoea/Ipomoea costellata_Run20200203_2020-07-28.html
Ipomoea cristulata,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,0.248962656,0.0,0.0,0.082987552,HP,23.68758003,12.46309618,100.0,45.38355874,MP,0.082987552,45.38355874,0.082987552,45.38355874,22.73327314,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ipomoea/Ipomoea cristulata_Run20200203_2020-07-28.html
Ipomoea dumetorum,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,16.49484536,0.0,0.0,5.498281787000001,HP,0.0,6.232479033,100.0,35.41082634,MP,5.498281787000001,35.41082634,5.498281787000001,35.41082634,20.45455407,HP,MP,HP,Endangered (EN),Endangered (EN),Endangered (EN),./compiledSummaryDocs/Ipomoea/Ipomoea dumetorum_Run20200203_2020-07-28.html
Ipomoea hederifolia,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,2.537668517,0.0,0.0,0.8458895059999999,HP,7.352941176,2.647701856,71.42857143,27.14307149,MP,0.8458895059999999,27.14307149,0.8458895059999999,27.14307149,13.9944805,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ipomoea/Ipomoea hederifolia_Run20200203_2020-07-28.html
Ipomoea imperati,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,0.723327306,0.0,0.0,0.241109102,HP,9.615384615,21.46669211,91.66666667,40.9162478,MP,0.241109102,40.9162478,0.241109102,40.9162478,20.57867845,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Ipomoea/Ipomoea imperati_Run20200203_2020-07-28.html
Ipomoea indica,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,0.956668542,0.0,0.0,0.318889514,HP,25.0,14.71426671,85.71428571,41.80951748,MP,0.318889514,41.80951748,0.318889514,41.80951748,21.06420349,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Ipomoea/Ipomoea indica_Run20200203_2020-07-28.html
Ipomoea lacunosa,(1)B,Food,Roots and tubers,Ipomoea,Sweetpotato,0.691160422,0.111405409,15.38461538,5.395727072000001,HP,3.977272727,4.338935635,100.0,36.10540279,MP,5.395727072000001,36.10540279,5.395727072000001,36.10540279,20.75056493,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ipomoea/Ipomoea lacunosa_Run20200203_2020-07-28.html
Ipomoea leptophylla,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,1.611047181,1.379103852,16.66666667,6.552272567,HP,2.714932127,1.233763391,88.88888889,30.94586147,MP,6.552272567,30.94586147,6.552272567,30.94586147,18.74906702,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ipomoea/Ipomoea leptophylla_Run20200203_2020-07-28.html
Ipomoea leucantha,(1)B,Food,Roots and tubers,Ipomoea,Sweetpotato,20.23809524,0.0,0.0,6.746031746,HP,0.0,5.283064752,83.33333333,29.53879936,MP,6.746031746,29.53879936,6.746031746,29.53879936,18.14241555,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Ipomoea/Ipomoea leucantha_Run20200203_2020-07-28.html
Ipomoea lindheimeri,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,2.473498233,0.0,0.0,0.8244994109999999,HP,21.15384615,5.689611214,85.71428571,37.51924769,MP,0.8244994109999999,37.51924769,0.8244994109999999,37.51924769,19.17187355,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ipomoea/Ipomoea lindheimeri_Run20200203_2020-07-28.html
Ipomoea littoralis,(1)A,Food,Roots and tubers,Ipomoea,Sweetpotato,1.857585139,1.839499519,25.0,9.565694886000001,HP,0.0,3.738747064,33.33333333,12.35736013,HP,9.565694886000001,12.35736013,9.565694886000001,12.35736013,10.96152751,HP,HP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Ipomoea/Ipomoea littoralis_Run20200203_2020-07-28.html
Ipomoea longifolia,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,0.808625337,0.0,0.0,0.269541779,HP,24.43438914,9.663123595,100.0,44.69917091,MP,0.269541779,44.69917091,0.269541779,44.69917091,22.48435635,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ipomoea/Ipomoea longifolia_Run20200203_2020-07-28.html
Ipomoea macrorhiza,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,1.081081081,0.0,0.0,0.36036036,HP,0.0,4.861119207,100.0,34.9537064,MP,0.36036036,34.9537064,0.36036036,34.9537064,17.65703338,HP,MP,HP,Least Concern (LC),Vulnerable (VU),Vulnerable (VU),./compiledSummaryDocs/Ipomoea/Ipomoea macrorhiza_Run20200203_2020-07-28.html
Ipomoea microdactyla,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,3.96039604,0.0,0.0,1.320132013,HP,100.0,,,100.0,SC,1.320132013,100.0,1.320132013,100.0,50.66006601,HP,SC,LP,Critically Endangered (CR),Critically Endangered (CR),Critically Endangered (CR),./compiledSummaryDocs/Ipomoea/Ipomoea microdactyla_Run20200203_2020-07-28.html
Ipomoea pandurata,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,0.368663594,0.0,0.0,0.122887865,HP,8.604206501,3.35671808,100.0,37.32030819,MP,0.122887865,37.32030819,0.122887865,37.32030819,18.72159803,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ipomoea/Ipomoea pandurata_Run20200203_2020-07-28.html
Ipomoea pes-caprae,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,1.404682274,0.0,0.0,0.468227425,HP,10.76923077,33.91275457,92.30769231,45.66322588,MP,0.468227425,45.66322588,0.468227425,45.66322588,23.06572665,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ipomoea/Ipomoea pes-caprae_Run20200203_2020-07-28.html
Ipomoea plummerae,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,0.239808153,0.0,0.0,0.079936051,HP,21.2962963,15.34633276,80.0,38.88087635,MP,0.079936051,38.88087635,0.079936051,38.88087635,19.4804062,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ipomoea/Ipomoea plummerae_Run20200203_2020-07-28.html
Ipomoea pubescens,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,1.03626943,0.0,0.0,0.345423143,HP,27.27272727,16.63923082,85.71428571,43.20874794,MP,0.345423143,43.20874794,0.345423143,43.20874794,21.77708554,HP,MP,HP,Least Concern (LC),Possible Near Threatened (NT),Possible Near Threatened (NT),./compiledSummaryDocs/Ipomoea/Ipomoea pubescens_Run20200203_2020-07-28.html
Ipomoea sagittata,(1)C,Food,Roots and tubers,Ipomoea,Sweetpotato,0.59347181,0.0,0.0,0.197823937,HP,13.25301205,11.17072631,87.5,37.30791279,MP,0.197823937,37.30791279,0.197823937,37.30791279,18.75286836,HP,MP,HP,Least Concern (LC),Least Concern (LC),Least Concern (LC),./compiledSummaryDocs/Ipomoea/Ipomoea sagittata_Run20200203_2020-07-28.html
